"accepted_name","accepted_rank","lng","lat"
"Cooperella striata","species","-95.370003","39.830002"
"Fortscottella gemmicula","species","-94.584000","39.085999"
"Hammondella globosa","species","-95.370003","39.830002"
"Hammondella crassa","species","-95.370003","39.830002"
"Kirkella typicalis","species","-94.570000","39.090000"
"Kirkella indentata","species","-94.570000","39.090000"
"Kirkella elliptica","species","-95.370003","39.830002"
"Moreyella typicalis","species","-94.602898","39.075600"
"Moreyella aviculiformis","species","-94.639999","39.070000"
"Moreyella trilobata","species","-94.639999","39.070000"
"Selachii","unranked clade","69.000000","41.716667"
"Onchus tenuistriatus","species","-2.700000","52.365002"
"Isurolamna","genus","-6.683333","32.650002"
"Abdounia","genus","-6.683333","32.650002"
"Scyliorhinus","genus","-6.683333","32.650002"
"Myliobatis sulcidens","species","-6.683333","32.650002"
"Myliobatis raouxi","species","-6.683333","32.650002"
"Palaeogaleus","genus","-6.683333","32.650002"
"Chiloscyllium meraense","species","-16.817778","15.044167"
"Galeocerdo latidens","species","-16.817778","15.044167"
"Abdounia","genus","-16.817778","15.044167"
"Brachycarcharias","genus","-16.817778","15.044167"
"Carcharias","genus","-16.817778","15.044167"
"Carcharocles","genus","-16.817778","15.044167"
"Lamna obliqua","species","-16.817778","15.044167"
"Burnhamia","genus","-16.817778","15.044167"
"Hexanchidae","family","140.981003","37.103001"
"Carcharhinus","genus","-56.616669","-64.199997"
"Pristis","genus","-56.616669","-64.199997"
"Megascyliorhinus","genus","-65.449997","-43.283333"
"Carcharodon","genus","-65.449997","-43.283333"
"Carcharodon hastalis","species","-65.449997","-43.283333"
"Squatina","genus","-65.449997","-43.283333"
"Echinorhinus","genus","-65.449997","-43.283333"
"Lamna","genus","-65.449997","-43.283333"
"Lamna","genus","-65.449997","-43.283333"
"Galeocerdo aduncus","species","-65.449997","-43.283333"
"Heterodontus","genus","-65.449997","-43.283333"
"Sphyrna","genus","-65.449997","-43.283333"
"Carcharodon angustidens","species","170.983337","-44.966667"
"Palaeogaleus","genus","-5.850000","34.316666"
"Lamniformes","order","-5.850000","34.316666"
"Youssoubatis","genus","-5.850000","34.316666"
"Squalus","genus","-5.850000","34.316666"
"Keasius parvus","species","8.816667","49.150002"
"Myledaphus","genus","-112.883331","51.995834"
"Myledaphus","genus","-112.883331","51.995834"
"Notorhynchus","genus","8.816667","49.150002"
"Squalus","genus","8.816667","49.150002"
"Triakis","genus","8.816667","49.150002"
"Physogaleus","genus","8.816667","49.150002"
"Isurolamna","genus","8.816667","49.150002"
"Carcharias","genus","8.816667","49.150002"
"Odontaspis cuspidata","species","8.816667","49.150002"
"Carcharias acutissima","species","8.816667","49.150002"
"Cardabiodon ricki","species","-117.604446","55.713890"
"Archaeolamna kopingensis","species","-101.150002","38.950001"
"Selachii","unranked clade","39.228420","-9.704556"
"Selachii","unranked clade","39.220970","-9.714952"
"Carcharocles megalodon","species","14.004444","32.732498"
"Carcharodon carcharias","species","14.004444","32.732498"
"Isurus","genus","14.004444","32.732498"
"Carcharias taurus","species","14.004444","32.732498"
"Hemipristis serra","species","14.004444","32.732498"
"Paragaleus","genus","14.004444","32.732498"
"Scyliorhinus","genus","14.004444","32.732498"
"Carcharhinus","genus","14.004444","32.732498"
"Negaprion brevirostris","species","14.004444","32.732498"
"Galeocerdo cuvier","species","14.004444","32.732498"
"Rhizoprionodon","genus","14.004444","32.732498"
"Sphyrna zygaena","species","14.004444","32.732498"
"Sphyrna","genus","14.004444","32.732498"
"Anoxypristis","genus","14.004444","32.732498"
"Taeniura","genus","14.004444","32.732498"
"Aetobatus","genus","14.004444","32.732498"
"Pteromylaeus","genus","14.004444","32.732498"
"Myliobatis","genus","14.004444","32.732498"
"Hexanchus wiedenrothi","species","9.990000","52.270000"
"Heterodontus duffini","species","9.890000","52.279999"
"Paracestracion sarstedensis","species","9.890000","52.279999"
"Palaeobrachaelurus aperizostus","species","9.890000","52.279999"
"Palaeobrachaelurus bedfordensis","species","-0.500000","52.070000"
"Palaeobrachaelurus alisonae","species","-0.500000","52.070000"
"Annea carinata","species","9.890000","52.279999"
"Ornatoscyllium pattersoni","species","-0.500000","52.070000"
"Squatina","genus","9.770000","49.220001"
"Notidanus munsteri","species","10.170000","48.709999"
"Squalicorax kaupi","species","-101.183334","38.916668"
"Myledaphus","genus","-103.502220","46.413055"
"Myledaphus","genus","-103.502220","46.413055"
"Myledaphus bipartitus","species","-103.502220","46.413055"
"Pseudocetorhinus pickfordi","species","-2.391389","51.203056"
"Hexanchus","genus","-5.850000","34.316666"
"Odontaspididae","family","-5.850000","34.316666"
"Palaeogaleus","genus","-5.850000","34.316666"
"Carcharias","genus","-5.850000","34.316666"
"Palaeogaleus","genus","-5.850000","34.316666"
"Lamniformes","order","8.691667","56.890278"
"Carchariniformes","order","8.691667","56.890278"
"Squaliformes","order","8.691667","56.890278"
"Myliobatidae","family","8.691667","56.890278"
"Squalicorax pristodontus","species","5.683333","50.816666"
"Plicatoscyllium","genus","5.683333","50.816666"
"Selachii","unranked clade","9.058611","48.560555"
"Cretodus","genus","-103.328056","35.107498"
"Selachii","unranked clade","5.616667","49.708332"
"Selachii","unranked clade","5.662348","49.697243"
"Selachii","unranked clade","5.686589","49.696095"
"Palaeobrachaelurus","genus","9.875000","52.235001"
"Palaeobrachaelurus","genus","9.875000","52.235001"
"Paraginglymostoma","genus","9.875000","52.235001"
"Palaeorhincodon","genus","9.875000","52.235001"
"Annea carinata","species","9.875000","52.235001"
"Annea","genus","9.875000","52.235001"
"Annea carinata","species","10.440000","51.915001"
"Mesiteia","genus","9.700000","52.340000"
"Orectolobiformes","order","10.500000","51.910000"
"Pseudonotidanus politus","species","9.510000","48.630001"
"Carcharodon","genus","-60.491669","-32.083332"
"Hexanchus","genus","27.427999","29.158001"
"Otodus","genus","27.427999","29.158001"
"Brachycarcharias","genus","27.427999","29.158001"
"Abdounia","genus","27.427999","29.158001"
"Misrichthys","genus","27.427999","29.158001"
"Negaprion","genus","27.427999","29.158001"
"Negaprion","genus","27.427999","29.158001"
"Physogaleus","genus","27.427999","29.158001"
"Rhizoprionodon","genus","27.427999","29.158001"
"Anoxypristis","genus","27.427999","29.158001"
"Propristis schweinfurthi","species","27.427999","29.158001"
"Pristis lathami","species","27.427999","29.158001"
"Myliobatis","genus","27.427999","29.158001"
"Archaeolamna kopingensis","species","14.401667","56.139442"
"Galeorhinus","genus","14.401667","56.139442"
"Carcharias","genus","14.401667","56.139442"
"Carcharias tenuis","species","14.401667","56.139442"
"Chiloscyllium","genus","14.401667","56.139442"
"Cretalamna","genus","14.401667","56.139442"
"Cretoxyrhina mantelli","species","14.401667","56.139442"
"Heterodontus","genus","14.401667","56.139442"
"Heterodontus","genus","14.401667","56.139442"
"Paranomotodon","genus","14.401667","56.139442"
"Paratriakis","genus","14.401667","56.139442"
"Scyliorhinidae","family","14.401667","56.139442"
"Scyliorhinus","genus","14.401667","56.139442"
"Squalicorax kaupi","species","14.401667","56.139442"
"Squalidae","family","14.401667","56.139442"
"Squatirhina","genus","14.401667","56.139442"
"Archaeolamna kopingensis","species","14.387222","56.120556"
"Galeorhinus","genus","14.387222","56.120556"
"Carcharias","genus","14.387222","56.120556"
"Carcharias","genus","14.387222","56.120556"
"Carcharias tenuis","species","14.387222","56.120556"
"Chiloscyllium","genus","14.387222","56.120556"
"Chiloscyllium","genus","14.387222","56.120556"
"Cretalamna","genus","14.387222","56.120556"
"Hemiscyllium hermani","species","14.387222","56.120556"
"Heterodontus","genus","14.387222","56.120556"
"Palaeogaleus","genus","14.387222","56.120556"
"Paranomotodon","genus","14.387222","56.120556"
"Pararhincodon","genus","14.387222","56.120556"
"Paratriakis","genus","14.387222","56.120556"
"Scyliorhinus","genus","14.387222","56.120556"
"Squalicorax kaupi","species","14.387222","56.120556"
"Squalidae","family","14.387222","56.120556"
"Squatina","genus","14.387222","56.120556"
"Squatirhina","genus","14.387222","56.120556"
"Archaeolamna kopingensis","species","13.848333","56.116669"
"Carcharias","genus","13.848333","56.116669"
"Carcharias","genus","13.848333","56.116669"
"Carcharias tenuis","species","13.848333","56.116669"
"Chiloscyllium","genus","13.848333","56.116669"
"Chiloscyllium","genus","13.848333","56.116669"
"Cretodus borodini","species","13.848333","56.116669"
"Cretalamna","genus","13.848333","56.116669"
"Cretorectolobus","genus","13.848333","56.116669"
"Cretoxyrhina mantelli","species","13.848333","56.116669"
"Hemiscyllium hermani","species","13.848333","56.116669"
"Heterodontus","genus","13.848333","56.116669"
"Heterodontus","genus","13.848333","56.116669"
"Paranomotodon","genus","13.848333","56.116669"
"Pararhincodon","genus","13.848333","56.116669"
"Paratriakis","genus","13.848333","56.116669"
"Pseudocorax laevis","species","13.848333","56.116669"
"Scyliorhinus","genus","13.848333","56.116669"
"Squalicorax kaupi","species","13.848333","56.116669"
"Squalidae","family","13.848333","56.116669"
"Squatina","genus","13.848333","56.116669"
"Squatirhina","genus","13.848333","56.116669"
"Carcharias","genus","14.016667","55.900002"
"Chiloscyllium","genus","14.016667","55.900002"
"Cretalamna","genus","14.016667","55.900002"
"Heterodontus","genus","14.016667","55.900002"
"Pararhincodon","genus","14.016667","55.900002"
"Paratriakis","genus","14.016667","55.900002"
"Scyliorhinus","genus","14.016667","55.900002"
"Squalicorax kaupi","species","14.016667","55.900002"
"Squalidae","family","14.016667","55.900002"
"Squatina","genus","14.016667","55.900002"
"Squatirhina","genus","14.016667","55.900002"
"Archaeolamna kopingensis","species","14.498889","56.148888"
"Galeorhinus","genus","14.498889","56.148888"
"Carcharias","genus","14.498889","56.148888"
"Carcharias","genus","14.498889","56.148888"
"Carcharias tenuis","species","14.498889","56.148888"
"Chiloscyllium","genus","14.498889","56.148888"
"Cretodus borodini","species","14.498889","56.148888"
"Cretalamna","genus","14.498889","56.148888"
"Cretorectolobus","genus","14.498889","56.148888"
"Hemiscyllium hermani","species","14.498889","56.148888"
"Heterodontus","genus","14.498889","56.148888"
"Heterodontus","genus","14.498889","56.148888"
"Palaeogaleus","genus","14.498889","56.148888"
"Paranomotodon","genus","14.498889","56.148888"
"Pararhincodon","genus","14.498889","56.148888"
"Paratriakis","genus","14.498889","56.148888"
"Pseudocorax laevis","species","14.498889","56.148888"
"Scyliorhinidae","family","14.498889","56.148888"
"Scyliorhinus","genus","14.498889","56.148888"
"Serratolamna","genus","14.498889","56.148888"
"Squalicorax kaupi","species","14.498889","56.148888"
"Squalidae","family","14.498889","56.148888"
"Squatina","genus","14.498889","56.148888"
"Squatirhina","genus","14.498889","56.148888"
"Palaeoscyllium formosum","species","-1.128611","50.663612"
"Myliobatis dixoni","species","41.500000","21.183332"
"Eotorpedo hilgendorfi","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Odontaspis","genus","41.416668","21.166668"
"Ginglymostoma","genus","41.416668","21.166668"
"Eotorpedo hilgendorfi","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Odontaspis","genus","41.416668","21.166668"
"Ginglymostoma","genus","41.416668","21.166668"
"Ginglymostoma","genus","41.416668","21.166668"
"Eotorpedo hilgendorfi","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Myliobatis dixoni","species","41.416668","21.166668"
"Onchopristis numidus","species","5.797784","17.708801"
 species not entered","Onchopristis","45826","5.797784"
"Orectolobiformes","order","19.038055","50.803333"
"Palaeobrachaelurus","genus","19.038055","50.803333"
"Orectolobiformes","order","19.038055","50.803333"
"Orectolobiformes","order","19.044722","50.801109"
"Palaeobrachaelurus","genus","19.037779","50.803055"
"Heterodontus duffini","species","6.108889","49.479443"
"Palaeobrachaelurus","genus","6.108889","49.479443"
"Heterodontus duffini","species","6.108889","49.479443"
"Heterodontus duffini","species","6.108889","49.479443"
"Paracestracion","genus","6.108889","49.479443"
"Palaeobrachaelurus","genus","6.108889","49.479443"
"Heterodontus duffini","species","6.108889","49.479443"
"Palaeobrachaelurus","genus","6.108889","49.479443"
"Paracestracion","genus","6.108889","49.479443"
"Palaeobrachaelurus","genus","6.108889","49.479443"
"Annea","genus","6.108889","49.479443"
"Ornatoscyllium","genus","6.108889","49.479443"
"Orectolobiformes","order","6.108889","49.479443"
"Heterodontus duffini","species","6.108889","49.479443"
"Paracestracion","genus","6.108889","49.479443"
"Annea maubeugei","species","5.752778","49.639721"
"Welcommia terencei","species","5.798000","49.567001"
"Selachii","unranked clade","2.233333","48.816666"
"Carcharodon hubbelli","species","-74.719719","-15.580833"
"Carcharhinus","genus","-74.719719","-15.580833"
"Annea carinata","species","9.839000","52.169998"
"Squatina","genus","34.616669","45.366669"
"Cretorectolobus","genus","34.616669","45.366669"
"Carcharias","genus","34.616669","45.366669"
"Cretolamna appendiculata","species","34.616669","45.366669"
"Squalicorax kaupi","species","34.616669","45.366669"
"Pseudocorax affinis","species","34.616669","45.366669"
"Cretolamna","genus","-37.171391","-10.845278"
"Squalicorax","genus","-37.171391","-10.845278"
"Cretoxyrhina","genus","-37.171391","-10.845278"
"Squalicorax falcatus","species","-37.149723","-10.855556"
"Cretolamna","genus","-37.149723","-10.855556"
"Squalicorax falcatus","species","-37.149723","-10.855556"
"Odontaspis cuspidata","species","-82.500000","27.500000"
"Odontaspis macrota","species","-82.500000","27.500000"
"Carcharodon hastalis","species","-82.500000","27.500000"
"Carcharocles megalodon","species","-82.500000","27.500000"
"Carcharhinus leucas","species","-82.500000","27.500000"
"Negaprion brevirostris","species","-82.500000","27.500000"
"Hemipristis serra","species","-82.500000","27.500000"
"Galeocerdo aduncus","species","-82.500000","27.500000"
"Galeocerdo","genus","-82.500000","27.500000"
"Rhizoprionodon","genus","-82.500000","27.500000"
"Aetobatus","genus","-82.500000","27.500000"
 obsolete variant of","Myliobatis","46620","-82.500000"
"Pristis","genus","-82.500000","27.500000"
"Hemipristis","genus","-82.366669","29.683332"
"Palaeoscyllium formosum","species","-2.336512","50.631821"
"Cantioscyllium","genus","-2.336512","50.631821"
"Pseudospinax","genus","-2.336512","50.631821"
"Hemiscylliidae","family","-2.336512","50.631821"
"Paracestracion falcifer","species","-2.336512","50.631821"
"Heterodontus semirugosus","species","-2.336512","50.631821"
