Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
60214,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Squaliolus,laticaudus,"Smith & Radcliffe, 1912",,,,,Squaliolus sarmenti  ,"Big-eye Dwarf Shark, Spined Pygmy Shark",Squale Nain,Tollo Pigmeo Espinudo,LC,,3.1,2006,unknown,N
91209505,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acanthias,"Linnaeus, 1758",,,,,"","Spiny Dogfish, Cape Shark, Spurdog, Piked Dogfish",Aiguillat commun,"Cazón Espinoso, Espinillo, Galludo, Mielga",VU,A2bd+3bd,3.1,2016,decreasing,N
195486,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,acutirostris,"Chu, Meng & Li, 1984",,,,,"",Chinese Longnose Dogfish,,,DD,,3.1,2012,unknown,N
42723,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,albifrons,"Last, White & Stevens, 2007",,,,,Squalus sp. subspecies B,Eastern Highfin Spurdog,,,DD,,3.1,2003,unknown,N
158616,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,altipinnis,"Last, White & Stevens, 2007",,,,,Squalus sp. nov. C  ,Western Highfin Spurdog,,,DD,,3.1,2009,unknown,N
161536,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,blainville,"(Risso, 1827)",,,,,Acanthias blainville  |Squalus blainvillei  ,Longnose Spurdog,"Aiguillat Galludo, Aiguillat Coq",Galludo,DD,,3.1,2009,unknown,N
161438,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,brevirostris,"Tanaka, 1917",,,,,"",Japanese Shortnose Spurdog,,,DD,,3.1,2009,unknown,N
161703,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,bucephalus,"Last, Séret & Pogonoski, 2007",,,,,"",,,,DD,,3.1,2009,unknown,N
161360,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,chloroculus,"Last, White & Motomura, 2007",,,,,"",Greeneye Spurdog,,,NT,,3.1,2009,unknown,N
42725,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,crassispinus,"Last, Edmunds & Yearsley, 2007",,,,,Squalus sp. subspecies D,Fatspine Spurdog,,,DD,,3.1,2003,unknown,N
61416,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,cubensis,"Howell Rivero, 1936",,,,,"",Cuban Dogfish,Aiguillat Cubain,"Galludo Cubano, Spinoso",DD,,3.1,2006,unknown,N
158617,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,edmundsi,"White, Last & Stevens, 2007",,,,,Squalus sp. nov. C  ,Western Longnose Spurdog,,,NT,,3.1,2009,stable,N
42727,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,grahami,"White, Last & Stevens, 2007",,,,,Squalus sp. subspecies F,Eastern Longnose Spurdog,,,NT,,3.1,2003,unknown,N
195487,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,griffini,"Phillipps, 1931",,,,,"","Northern Spiny Dogfish, Grey Spiny Dogfish, Greeneye, Griffin's Dogfish, Brown Dogfish",,,LC,,3.1,2011,stable,N
161410,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,hemipinnis,"White, Last & Yearsley, 2007",,,,,"",Indonesian Shortsnout Spurdog,,,NT,,3.1,2009,unknown,N
161433,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,japonicus,"Ishikawa, 1908",,,,,"",Japanese Spurdog,,,DD,,3.1,2009,unknown,N
161668,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,lalannei,"Baranes, 2003",,,,,"",Seychelles Spurdog,,,DD,,3.1,2009,unknown,N
41859,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,megalops,"(Macleay, 1881)",,,,,"","Shortnose Spurdog, Cosmopolitan Spurdog, Piked Spurdog",Aiguillat Nez Court,Galludo Nato,DD,,3.1,2003,unknown,N
41860,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,melanurus,"Fourmanoir & Rivaton, 1979",,,,,"",Blacktailed Spurdog,,,LC,,3.1,2003,unknown,N
41877,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,mitsukurii,"Jordan & Snyder, 1903",,,,,"","Shortspine Spurdog, Shortspine Spurdog, Green-eye Spurdog",Aiguillat Épinette,Galludo Espinilla,DD,,3.1,2007,unknown,N
161404,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,montalbani,"Whitley, 1931",,,,,"",Philippine Spurdog,,,VU,A2bd+4bd,3.1,2009,decreasing,N
42726,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,nasutus,"Last, Marshall & White, 2007",,,,,Squalus sp. subspecies E,Western Longnose Spurdog,,,DD,,3.1,2003,unknown,N
42722,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,notocaudatus,"Last, White & Stevens, 2007",,,,,Squalus sp. subspecies A,Bartail Spurdog,,,DD,,3.1,2003,unknown,N
41861,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,rancureli,"Fourmanoir & Rivaton, 1979",,,,,"",Cyrano Spurdog,Aiguillat Cyrano,Galludo Cirano,NT,,3.1,2003,unknown,N
161469,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,raoulensis,"Duffy & Last, 2007",,,,,"",Kermadec Spiny Dogfish,,,LC,,3.1,2011,unknown,N
195488,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,Squalus,suckleyi,"(Girard, 1854)",,,,,Spinax suckleyi|Squalus acanthias ((Northeast Atlantic subpopulation))|Squalus acanthias ((Northwest Pacific subpopulation))|Squalus acanthias subspecies suckleyi,"North Pacific Spiny Dogfish, Spotted Spiny Dogfish, Spiny Dogfish",Aiguillat du Nord Pacifique,Galludo del Pacifico,LC,,3.1,2016,stable,N
61417,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,aculeata,"Cuvier, 1829",,,,,"","Sawback Angelshark, Spiny Angelshark, Monkfish",Ange De Mer Épineux,Angelote Espinudo,CR,A2bcd+3cd+4cd,3.1,2007,decreasing,N
44996,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,africana,"Regan, 1908",,,,,"",African Angelshark,"Ange De Mere Africain, Violon",Angelote Africano,DD,,3.1,2004,unknown,N
42729,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,albipunctata,"Last & White, 2008",,,,,"",Eastern Angel Shark,,,VU,A2bd+3bd+4bd,3.1,2016,decreasing,N
39329,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,argentina,"(Marini, 1930)",,,,,"","Argentine Angel Shark, Longfin Angel Shark",,"Angelote, Pez Ángel",EN,A2b,3.1,2006,decreasing,N
44571,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,armata,"(Philippi, 1887)",,,,,Squatina californica  ,"Chilean Angel Shark, South Pacific Angel Shark, Thornback Angel Shark",,Angelote,DD,,3.1,2004,unknown,N
41862,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,australis,"Regan, 1906",,,,,"",Australian Angel Shark,,,LC,,3.1,2016,stable,N
39328,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,californica,"Ayres, 1859",,,,,"","Pacific Angel Shark, Pacific Angelshark",,,NT,,3.1,2016,decreasing,N
60248,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,dumeril,"Lesueur, 1818",,,,,"","Atlantic Angel Shark, Sand Devil",Ange De Mer De Sable,Tiburon Angel,DD,,3.1,2006,unknown,N
161456,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,formosa,"Shen & Ting, 1972",,,,,"",Taiwan Angelshark,Ange de Mer Moinillon,Angelote de Taiwan,EN,A2d+4d,3.1,2009,unknown,N
39330,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,guggenheim,"Marini, 1936",,,,,"","Hidden Angelshark, Spiny Angel Shark",,,EN,A2bd,3.1,2007,decreasing,N
161558,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,japonica,"Bleeker, 1858",,,,,"",Japanese Angelshark,Ange de Mer Kasuzame,Angelote Japonés,VU,A2d+4d,3.1,2009,unknown,N
161638,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,legnota,"Last & White, 2008",,,,,"",,,,DD,,3.1,2009,unknown,N
161325,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,nebulosa,"Regan, 1906",,,,,"",Clouded Angelshark,Ange de Mer Nébuleux,Angelote Nebuloso,VU,A2d+4d,3.1,2009,unknown,N
61418,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,oculata,"Bonaparte, 1840",,,,,"","Smoothback Angel Shark, Monkfish","Ange De Mer Jaune, Ange De Mer De Bonaparte, Ange De Mer Ocellé","Angelote, Pez Angel",CR,A2bcd+3cd+4bcd,3.1,2007,decreasing,N
42728,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,pseudocellata,"Last & White, 2008",,,,,"",Western Angel Shark,,,LC,,3.1,2016,unknown,N
63150,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,punctata,"Marini, 1936",,,,,Squatina occulta  ,Angular Angelshark,,,EN,A2bd,3.1,2007,decreasing,N
39332,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,squatina,"(Linnaeus, 1758)",,,,,Squalus squatina,"Angelshark, Angel Shark","L'anelot, Ange, Ange De Mer, Angel, Antjou, Bourgeois, Bourget, L'ange, Martrame, Mordacle, Squatine Occelee","Angelote, Mermejuela, Pardon, Pez Angel",CR,A2bcd+3d,3.1,2015,decreasing,N
41863,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,tergocellata,"McCulloch, 1914",,,,,"","Ornate Angel Shark, Archbishop",,,LC,,3.1,2016,stable,N
161525,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUATINIFORMES,SQUATINIDAE,Squatina,tergocellatoides,"Chen, 1963",,,,,"",Ocellated Angelshark,Ange de Mer Dandy,Angelote Ocelado,VU,A2d+4d,3.1,2009,unknown,N
41878,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,STEGOSTOMIDAE,Stegostoma,fasciatum,"(Hermann, 1783)",,,,,"",Zebra Shark,,,EN,A2bd+3bd,3.1,2016,decreasing,N
41864,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Sutorectus,tentaculatus,"(Peters, 1864)",,,,,"","Cobbler Wobbegong, Cobbler Carpet Shark",,,LC,,3.1,2015,unknown,N
44642,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,acuta,"Garman, 1877",,,,,"",Bignose Fanskate,,"Raya, Raya Marrón Oscuro",VU,A2bd,3.1,2004,decreasing,N
44597,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,bonapartii,"Müller & Henle, 1841",,,,,Sympterygia bonapartei  ,Smallnose Fanskate,,"Raya, Raya Marmorada",DD,,3.1,2004,unknown,N
44596,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,brevicaudata,"(Cope, 1877)",,,,,Psammobatis brevicaudatus,Shorttail Fanskate,,Raya Costera Del Norte,DD,,3.1,2004,unknown,N
44643,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Sympterygia,lima,"(Poeppig, 1835)",,,,,"",Filetail Fanskate,,Raya Costera Chilena,DD,,3.1,2004,unknown,N
39412,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Taeniura,lymma,"(Forsskål, 1775)",,,,,Raja lymma  ,"Ribbontailed Stingray, Blue-spotted Stingray, Bluespotted Ribbontail Ray, Fantail Ray, Bluespotted Ribbontail",,,NT,,3.1,2005,unknown,N
161513,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Taeniurops,grabata,"(Geoffroy St. Hilaire, 1817)",,,,,Taeniura grabata  |Trygon grabatus  ,Round Fantail Stingray,Pastenague Africaine,Chupare Redondo,DD,,3.1,2009,unknown,N
60162,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Taeniurops,meyeni,"(Müller & Henle, 1841)",,,,,Taeniura melanospilos  |Taeniura meyeni  ,"Blotched Fantail Ray, Giant Reef Ray, Black-blotched Stingray, Fantail Stingray, Black-spotted Stingray, Round Ribbontail Ray, Speckled Stingray",Pastenague Eventail,,VU,A2d,3.1,2015,decreasing,N
60147,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Telatrygon,acutirostra,"(Nishida & Nakaya, 1988)",,,,,Dasyatis acutirostra,Sharpnose Stingray,,,NT,,3.1,2016,unknown,N
60160,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Telatrygon,zugei,"(Müller & Henle, 1841)",,,,,Dasyatis zugei,"Sharpnose Stingray, Pale-edged Stingray",,,NT,,3.1,2016,unknown,N
161745,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Temera,hardwickii,"Gray, 1831",,,,,"",,,,VU,A4d,3.1,2009,unknown,N
39396,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,californica,"(Ayres, 1855)",,,,,Torpedo californica,"Pacific Torpedo, Pacific Electric Ray",,,LC,,3.1,2015,unknown,N
41865,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,fairchildi,"(Hutton, 1872)",,,,,Torpedo fairchildi,"Fairchild's Electric Ray, New Zealand Electric Ray, Electric Skate, Crampfish, Electric Ray, New Zealand Torpedo Ray, Numbfish, Torpedo Ray",,,DD,,3.1,2003,unknown,N
161608,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,formosa,"(Haas & Ebert, 2006)",,,,,Torpedo formosa,,,,DD,,3.1,2009,unknown,N
161511,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,macneilli,"(Whitley, 1932)",,,,,Notastrape macneilli  |Torpedo macneilli,"Short-tail Torpedo Ray, Electric Ray, Torpedo",,,DD,,3.1,2009,unknown,N
161580,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,nobiliana,"(Bonaparte, 1835)",,,,,Torpedo nobiliana,"Great Torpedo Ray, Atlantic Electric Ray, Black Torpedo, Atlantic Torpedo",Torpille Noire,Tremolina Negra,DD,,3.1,2009,unknown,N
60135,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,puelcha,"(Lahille, 1926)",,,,,Torpedo puelcha,Argentine Torpedo,,"Raia Eléctrica, Raya Eléctrica, Torpedo",DD,,3.1,2006,unknown,N
161676,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,tokionis,"(Tanaka, 1908)",,,,,Tetronarcine tokionis  |Torpedo tokionis,Longtail Torpedo Ray,,,DD,,3.1,2016,unknown,N
60137,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Tetronarce,tremens,"(de Buen, 1959)",,,,,Torpedo peruana  |Torpedo tremens,"Chilean Torpedo, Torpedo Electric Ray",,Tembladera,DD,,3.1,2006,unknown,N
60131,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,adenensis,"Carvalho, Stehmann & Manilo, 2002",,,,,"",Aden Gulf Torpedo,,,NT,,3.1,2006,unknown,N
60132,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,andersoni,"Bullis, 1962",,,,,"",Florida Torpedo,,,DD,,3.1,2006,unknown,N
161562,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,bauchotae,"Cadenat, Capapé & Desoutter, 1978",,,,,"",Rosette Torpedo,,,DD,,3.1,2009,unknown,N
44621,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,fuscomaculata,"Peters, 1855",,,,,"",Blackspotted Torpedo,Raie Trembleur,,DD,,3.1,2004,unknown,N
161411,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,mackayana,"Metzelaar, 1919",,,,,"",West African Torpedo Ray,,,DD,,3.1,2009,unknown,N
161328,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,marmorata,"Risso, 1810",,,,,"","Spotted Torpedo, Marbled Electric Ray, Marbled Torpedo",Torpille Marbrée,Tembladera,DD,,3.1,2009,unknown,N
60133,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,microdiscus,"Parin & Kotlyar, 1985",,,,,Torpedo semipelagica  ,Smalldisk Torpedo,,Torpedo,DD,,3.1,2006,unknown,N
60134,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,panthera,"Olfers, 1831",,,,,"",Leopard Torpedo,,,DD,,3.1,2006,unknown,N
60136,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,sinuspersici,"Olfers, 1831",,,,,"","Gulf Torpedo, Marbled Electric Ray",,,DD,,3.1,2006,unknown,N
161613,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,suessii,"Steindachner, 1898",,,,,Torpedo suessi  ,,,,DD,,3.1,2009,unknown,N
161397,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,TORPEDINIDAE,Torpedo,torpedo,"(Linnaeus, 1758)",,,,,Raja torpedo  |Torpedo ocellata  ,"Common Torpedo Ray, Ocellate Torpedo",Torpille Ocellée,Tremolina Común,DD,,3.1,2009,stable,N
39384,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Triaenodon,obesus,"(Rüppell, 1837)",,,,,Carcharias obesus  ,Whitetip Reef Shark,,,NT,,3.1,2005,unknown,N
39361,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,acutipinna,"Kato, 1968",,,,,"","Sharpfin Houndshark, Tollo",,Tollo del Ecuador,EN,B1ab(v); C2a(ii),3.1,2009,decreasing,N
63130,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,maculata,"Kner & Steindachner, 1867",,,,,Triakis scyllium subspecies maculatus,Spotted Houndshark,Virli Tacheté,Tollo Manchado,VU,A2bd,3.1,2007,decreasing,N
39362,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,megalopterus,"(Smith, 1839)",,,,,Mustelus megalopterus  ,Spotted Gully Shark,,,NT,,3.1,2009,unknown,N
161395,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,scyllium,"Müller & Henle, 1839",,,,,Hemigaleus pingi  ,Banded Houndshark,Virli Coro,Tollo Rayado,LC,,3.1,2009,unknown,N
39363,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Triakis,semifasciata,"Girard, 1855",,,,,Triakis semifasciatum,Leopard Shark,,,LC,,3.1,2015,unknown,N
44205,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Trigonognathus,kabeyai,"Mochizuki & Ohe, 1990",,,,,"",Viper Dogfish,,,DD,,3.1,2004,unknown,N
60080,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,galba,"Last & Yearsley, 2008",,,,,Trygonoptera sp. nov. A  ,Yellow Shovelnose Stingaree,,,DD,,3.1,2009,unknown,N
60081,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,imitata,"Yearsley, Last & Gomon, 2008",,,,,Trygonoptera sp. subspecies B,Eastern Shovelnose Stingaree,,,NT,,3.1,2006,unknown,N
60082,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,mucosa,"(Whitley, 1939)",,,,,"","Bebil, Kejetuck, Western Shovelnose Stingaree, Western Stingaree",,,LC,,3.1,2006,stable,N
60083,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,ovalis,"Last & Gomon, 1987",,,,,"",Striped Stingaree,,,LC,,3.1,2006,stable,N
60084,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,personata,"Last & Gomon, 1987",,,,,"",Masked Stingaree,,,LC,,3.1,2006,stable,N
60085,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROLOPHIDAE,Trygonoptera,testacea,"Müller & Henle, 1841",,,,,"",Common Stingaree,,,LC,,3.1,2006,stable,N
43270317,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Trygonorrhina,dumerilii,"Castelnau, 1873",,,,,Trygonorrhina melaleuca,"Southern Fiddler Ray, Magpie Fiddler Ray, Green Skate, Fiddler, Parrit, Southern Fiddler, Banjo Shark",,,LC,,3.1,2015,stable,N
41866,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE,Trygonorrhina,fasciata,"Müller & Henle, 1841",,,,,Trygonorrhina sp A,"Eastern Fiddler Ray, Banjo Shark",,,LC,,3.1,2015,unknown,N
41867,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Typhlonarke,aysoni,"(Hamilton, 1902)",,,,,Astrape aysoni  ,"Blind Electric Ray, Blind Legged Torpedo, Round Electric Ray",,,DD,,3.1,2003,unknown,N
41868,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Typhlonarke,tarakea,"Phillipps, 1929",,,,,"","Blind Electric Ray, Oval Electric Ray",,,DD,,3.1,2003,unknown,N
60107,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,concentricus,"Osburn & Nichols, 1916",,,,,"","Bullseye Round Stingray, Reticulated Round Ray, Spot-on-spot Round Ray",Raie Ronde Concentríque,Raya Redonda De Manchas,DD,,3.1,2006,unknown,N
60108,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,halleri,"(Cooper, 1863)",,,,,Urolophus halleri  ,Round Stingray,,,LC,,3.1,2015,stable,N
60109,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,jamaicensis,"(Cuvier, 1816)",,,,,Urolophus jamaicensis  ,Yellow Stingray,,,LC,,3.1,2006,unknown,N
60110,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,maculatus,"Garman, 1913",,,,,"","Cortez Round Stingray, Spotted Round Ray",,,DD,,3.1,2006,unknown,N
44646,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,marmoratus,"(Philippi, 1892)",,,,,Urolophus marmoratus,Chilean Round Stingray,,,DD,,3.1,2004,unknown,N
63135,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,UROTRYGONIDAE,Urobatis,tumbesensis,"(Chirichigno F. & McEachran, 1979)",,,,,"",Tumbes Round Stingray,,,DD,,3.1,2007,unknown,N
39413,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,asperrimus,"(Bloch & Schneider,1801)",,,,,Raja asperrima  ,Porcupine Ray,,,VU,A2bd,3.1,2016,decreasing,N
195319,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,dalyensis,"(Last & Manjaji-Matsumoto, 2008)",,,,,Himantura dalyensis,Freshwater Whipray,,,LC,,3.1,2016,unknown,N
161431,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,granulatus,"(Macleay, 1883)",,,,,Himantura granulata|Himantura ponapensis  |Trygon granulata  ,"Mangrove Whipray, Whitetail Stingray, MacLeay's Coachwhip Ray, Whitetail Whipray",,,VU,A2bd,3.1,2016,decreasing,N
161546,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,lobistomus,"(Manjaji-Matsumoto & Last, 2006)",,,,,Himantura lobistoma,Tubemouth Whipray,,,VU,A4cd,3.1,2016,decreasing,N
195320,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Urogymnus,polylepis,"(Bleeker, 1852)",,,,,Himantura chaophraya  |Himantura polylepis|Trygon polylepis  ,,,,EN,A2bcd,3.1,2016,decreasing,N
